"Incident_Id","Incident Date","city-county","killed","injured"
2350614,"2022-07-03","Longview",1,0
2350709,"2022-07-05","Southlake",2,0
2350716,"2022-07-05","Humble",1,0
2350738,"2022-07-05","Houston",0,1
2350768,"2022-07-04","Austin",0,1
2350791,"2022-07-04","Beaumont",0,1
2350820,"2022-07-04","Rowlett",0,1
2350836,"2022-07-04","Fort Worth",1,0
2350994,"2022-07-05","San Antonio",2,0
2351426,"2022-07-05","Houston",1,0
2351428,"2022-07-05","Houston",0,1
2351430,"2022-07-06","Houston",0,1
2351433,"2022-07-05","Corpus Christi",0,1
2351436,"2022-07-05","Corpus Christi",0,1
2351458,"2022-07-05","Katy",0,1
2351480,"2022-07-05","Highlands",0,1
2351534,"2022-07-05","Fort Worth",1,0
2351549,"2022-07-02","Seguin",1,0
2351561,"2022-07-05","Brownsville",0,1
2351566,"2022-07-05","Brownsville",0,1
2351885,"2022-07-05","Brownwood",0,1
2351900,"2022-07-05","Clyde",0,1
2351937,"2022-07-05","Harlingen",1,0
2351947,"2022-07-06","Beeville",1,0
2351972,"2022-06-30","Dallas",0,1
2351988,"2022-07-05","League City",2,0
2352125,"2022-07-06","Waco",0,1
2352941,"2022-07-07","Austin",0,1
2352976,"2022-07-06","Dallas",1,0
2353166,"2022-07-06","Pflugerville",1,1
2353297,"2022-07-07","San Antonio",2,0
2353456,"2022-07-05","Southlake",2,0
2353810,"2022-07-05","Garland",1,0
2353815,"2022-07-07","Orange",1,0
2353900,"2022-07-06","Corpus Christi",0,1
2354017,"2022-07-08","San Antonio",2,0
2354175,"2022-07-06","Lubbock",0,1
2354238,"2022-07-08","San Antonio",2,0
2354279,"2022-07-08","Temple",0,1
2354282,"2022-07-08","Texarkana",0,1
2354679,"2022-07-08","Houston",1,0
2354956,"2022-07-09","Austin",1,0
2354964,"2022-07-08","Austin",1,0
2355013,"2022-07-08","Dallas",0,1
2355052,"2022-07-08","Houston",1,0
2355059,"2022-07-09","Houston",0,1
2355114,"2022-07-08","Kilgore",1,0
2355234,"2022-07-08","Midland",1,1
2355263,"2022-07-09","San Antonio",0,1
2355291,"2022-07-09","Houston",1,0
2355300,"2022-07-09","Austin",1,1
2355531,"2022-07-09","Baird",0,1
2355614,"2022-07-08","Fort Worth",0,1
2355848,"2022-07-10","Houston",1,0
2355852,"2022-07-10","Houston",1,0
2355867,"2022-07-10","Houston",0,1
2355944,"2022-07-10","San Antonio",0,1
2356011,"2022-07-10","Houston",0,2
2356362,"2022-07-11","Houston",0,2
2356378,"2022-07-11","Pasadena",1,0
2356389,"2022-07-10","Houston",1,0
2356728,"2022-07-10","Hitchcock",0,1
2356758,"2022-07-10","Spring (Shenandoah)",0,1
2356777,"2022-07-10","Dallas",1,0
2356813,"2022-07-10","Alvin",1,3
2357096,"2022-07-08","Laredo",2,0
2357181,"2022-07-11","Houston",0,1
2357187,"2022-07-11","Houston",0,1
2357626,"2022-07-04","Midland",1,0
2357639,"2022-07-12","Houston",1,0
2357649,"2022-07-04","Houston",0,1
2357664,"2022-07-12","Allen",0,1
2357682,"2022-07-12","Fort Worth",0,1
2357770,"2022-07-12","Fort Worth",0,1
2357775,"2022-07-10","Fort Worth",0,1
2357782,"2022-07-10","Fort Worth",0,1
2357813,"2022-07-12","San Antonio",0,2
2358381,"2022-07-12","Houston",0,1
2358385,"2022-07-13","Houston",0,1
2358387,"2022-07-13","Houston",0,1
2358389,"2022-07-13","Houston",0,1
2358393,"2022-07-06","Livingston",0,1
2358397,"2022-07-12","Kyle",2,0
2358409,"2022-07-12","Port Arthur",0,1
2358508,"2022-07-12","Fort Worth",0,1
2358611,"2022-07-13","Gonzales",0,1
2358650,"2022-07-13","Houston",1,0
2358718,"2022-07-13","Houston",1,0
2358753,"2022-07-12","San Antonio",0,1
2358789,"2022-07-12","San Antonio",0,2
2359183,"2022-07-13","Grand Prairie",1,0
2359185,"2022-07-11","Paris",0,1
2359191,"2022-07-14","Dallas",2,1
2359205,"2022-07-14","Brownwood",1,0
2359210,"2022-07-13","Austin",0,1
2359255,"2022-07-14","Houston",0,1
2359265,"2022-07-14","San Antonio",2,0
2359269,"2022-07-13","San Antonio",0,1
2359276,"2022-06-24","Dallas",0,1
2360089,"2022-07-15","Houston",0,2
2360628,"2022-07-12","Grand Prairie",1,0
2360649,"2022-07-15","Desoto",1,1
2360709,"2022-07-07","Fort Worth",1,1
2360721,"2022-07-14","Houston",0,1
2360728,"2022-07-14","Houston",1,1
2360757,"2022-07-16","San Antonio",0,1
2361048,"2022-07-15","Magnolia",0,1
2361058,"2022-07-16","Dallas",1,1
2361065,"2022-07-15","Fort Worth",0,1
2361067,"2022-07-15","Fort Worth",1,0
2361070,"2022-07-16","Fort Worth",0,1
2361076,"2022-07-16","Fort Worth",0,2
2361145,"2022-07-15","El Paso",0,1
2361164,"2022-07-15","Anthony (Vinton)",1,0
2361236,"2022-06-30","Henderson",1,0
2361409,"2022-07-16","Temple",0,1
2361457,"2022-07-14","Wichita Falls",0,1
2361614,"2022-07-16","Houston",4,0
2361767,"2022-07-17","Amarillo",1,0
2361833,"2022-07-17","Dallas",1,0
2361836,"2022-06-23","Roanoke (Trophy Club)",0,1
2361861,"2022-07-16","Crowley",1,1
2361894,"2022-07-16","Desoto",1,0
2362039,"2022-07-16","Dallas",1,1
2362063,"2022-07-16","Houston",1,0
2362079,"2022-07-16","Houston",1,0
2362120,"2022-07-17","Houston",2,0
2362185,"2022-07-16","Houston",1,1
2362224,"2022-07-16","Houston",0,1
2362307,"2022-07-17","San Antonio",0,1
2362319,"2022-07-16","San Antonio",0,1
2362344,"2022-07-17","Texarkana",0,1
2362441,"2022-07-15","Pinehurst",1,0
2362648,"2022-07-17","Amarillo",1,0
2362664,"2022-07-17","Port Arthur",0,1
2362672,"2022-07-17","Chappell Hill",1,0
2362695,"2022-07-17","Dallas",1,1
2362716,"2022-07-17","Fort Worth",0,1
2363266,"2022-07-18","Houston",0,2
2363292,"2022-07-17","Houston",0,2
2363340,"2022-06-25","San Antonio",1,0
2363691,"2022-07-18","Marshall",0,1
2363815,"2022-07-18","Houston",0,2
2363859,"2022-07-18","San Antonio",0,2
2363862,"2022-07-19","San Antonio",0,1
2364143,"2022-07-18","Abilene",0,1
2364159,"2022-07-19","Alvin",0,1
2364163,"2022-07-19","Houston",1,0
2364190,"2022-07-15","Midland",1,1
2364579,"2022-07-19","Houston",1,0
2364585,"2022-07-19","Houston",0,1
2364595,"2022-07-20","Houston",1,0
2364676,"2022-07-20","Fort Worth",1,0
2364768,"2022-07-20","Houston",1,0
2364851,"2022-07-19","Navasota",0,2
2364878,"2022-07-19","San Angelo",0,1
2364882,"2022-07-20","San Antonio",0,3
2365660,"2022-07-20","Kingwood",1,0
2365666,"2022-07-20","Lubbock",2,0
2365671,"2022-07-20","Austin",1,0
2365706,"2022-07-21","Amarillo",0,1
2365708,"2022-07-20","Austin",0,1
2365713,"2022-07-20","Austin",0,1
2365745,"2022-07-21","San Antonio",0,1
2365749,"2022-07-21","San Antonio",0,1
2365964,"2022-07-21","Longview",1,0
2365966,"2022-07-21","Texarkana (Wake Village)",0,1
2365988,"2022-04-13","Kempner",1,0
2366010,"2022-07-21","Houston",0,1
2366040,"2022-07-15","Dallas",0,1
2366065,"2022-07-14","Houston (Jersey Village)",0,1
2366077,"2022-07-21","San Antonio",0,2
2366176,"2022-07-21","Fort Worth",1,1
2366338,"2022-07-21","San Antonio",0,3
2366411,"2022-07-21","Vidor",0,1
2366609,"2022-07-22","Houston",0,1
2366617,"2022-07-22","Houston",0,1
2367301,"2022-07-22","Amarillo",1,0
2367318,"2022-07-23","Dallas",1,1
2367344,"2022-07-23","Missouri City",1,1
2367357,"2022-07-22","Beaumont",0,1
2367444,"2022-07-23","Garland",1,0
2367467,"2022-07-22","Dallas",1,0
2367664,"2022-07-23","El Paso",0,4
2367712,"2022-07-23","Houston",1,1
2367746,"2022-07-23","Houston",1,0
2367841,"2022-07-22","San Antonio",0,2
2367850,"2022-07-23","San Antonio",2,0
2367870,"2022-07-23","San Antonio",1,0
2367901,"2022-07-23","Texarkana",0,3
2367934,"2022-07-23","Houston",0,1
2368049,"2022-07-24","Dallas",1,3
2368126,"2022-07-24","Houston",1,0
2368166,"2022-07-22","Austin",1,0
2368308,"2022-07-24","Fort Worth",1,3
2368445,"2022-07-23","Houston",1,0
2368449,"2022-07-23","Houston",1,2
2368453,"2022-07-23","Houston",0,1
2368456,"2022-07-24","Houston",0,1
2368459,"2022-07-24","Houston",0,1
2368471,"2022-07-24","Houston",1,0
2368571,"2022-07-24","Balch Springs",0,1
2368627,"2022-07-23","Elm Mott",0,1
2368802,"2022-07-25","Houston",0,1
2368942,"2022-07-24","Houston",1,0
2369049,"2022-07-25","Dallas",0,1
2369982,"2022-07-26","Dallas",1,0
2369984,"2022-07-25","Fort Worth",1,0
2369992,"2022-07-26","El Paso",2,0
2370074,"2022-07-25","Killeen",0,1
2370118,"2022-07-24","Forney",0,2
2370584,"2022-07-26","Houston",0,1
2370615,"2022-07-26","Longview",0,1
2370640,"2022-07-26","Houston",0,1
2370799,"2022-07-15","Sweetwater",0,1
2370866,"2022-07-26","Austin",1,1
2370921,"2022-07-26","Beaumont",0,1
2370967,"2022-07-26","Dallas",1,0
2371041,"2022-07-27","Fort Worth",0,1
2371061,"2022-07-25","Haltom City",0,1
2371113,"2022-07-27","Houston",2,0
2371421,"2022-07-27","Texas City",0,1
2371450,"2022-07-03","Houston",0,2
2371457,"2022-05-01","Houston",0,1
2371463,"2022-07-26","Houston",0,1
2371472,"2022-07-27","Rusk",1,0
2371513,"2022-07-27","Houston",0,1
2372268,"2022-07-27","Houston",2,0
2372277,"2022-07-26","Corrigan",1,0
2372284,"2022-07-28","San Antonio",1,0
2372312,"2022-07-27","Dallas",1,0
2372350,"2022-07-28","San Antonio",0,1
2372633,"2022-07-28","Houston",0,1
2372635,"2022-07-29","Houston",1,0
2372638,"2022-07-28","Atlanta",1,0
2372640,"2022-07-28","Conroe",1,0
2372699,"2022-07-29","San Antonio",2,0
2372707,"2022-07-29","Fort Worth",0,1
2372712,"2022-07-29","Lancaster",1,2
2372829,"2022-07-27","Liberty",0,1
2372904,"2022-07-24","Houston",0,1
2372938,"2022-07-28","Fort Worth",0,1
2373009,"2022-07-29","San Antonio",0,1
2373844,"2022-07-30","Houston",1,1
2374254,"2022-07-29","Houston",0,1
2374276,"2022-07-29","Houston",1,1
2374298,"2022-07-30","Lubbock",1,0
2374303,"2022-07-24","Diboll",1,0
2374310,"2022-07-30","Midland",0,2
2374315,"2022-07-24","Houston",1,0
2374334,"2022-07-29","Brownsville",0,1
2374356,"2022-07-29","San Benito",1,0
2374363,"2022-07-30","Houston",0,1
2374368,"2022-07-30","Houston",0,1
2374635,"2022-07-31","Ingleside",1,0
2374980,"2022-07-30","Dallas",1,1
2374987,"2022-07-30","Dallas",1,1
2374997,"2022-07-30","Dallas",1,0
2375002,"2022-07-31","Fort Worth",0,1
2375011,"2022-07-31","Azle",1,0
2375050,"2022-07-30","Dallas",1,1
2375187,"2022-07-31","San Antonio",1,0
2375232,"2022-08-01","Wichita Falls",1,0
2375235,"2022-07-30","Amarillo",1,0
2375242,"2022-07-31","Dallas",1,0
2375915,"2022-08-01","Mcallen",1,0
2376147,"2022-08-01","Houston (Cloverleaf)",1,0
2376159,"2022-07-31","Pearland",1,0
2376166,"2022-08-01","Houston",0,0
2376175,"2022-08-01","Houston",2,0
2376180,"2022-07-31","Houston",0,1
2376273,"2022-08-01","San Antonio",1,0
2376300,"2022-07-31","Victoria",0,1
2376303,"2022-07-30","Vanderbilt",1,0
2376319,"2022-07-29","Belton",0,1
2376334,"2022-08-01","Houston",0,1
2376418,"2022-08-02","Spring",0,2
2376432,"2022-08-01","Fort Worth",0,1
2376808,"2022-08-02","Corpus Christi",0,1
2376881,"2022-04-24","Waxahachie",0,1
2377203,"2022-08-02","Fort Worth",1,1
2377233,"2022-08-02","Houston",1,0
2377388,"2022-08-01","Boerne",1,0
2377391,"2022-08-03","Edcouch (Monte Alto)",1,0
2377433,"2022-08-02","Gonzales",1,1
2378212,"2022-08-03","Houston",1,0
2378218,"2022-08-03","Houston",1,0
2378333,"2022-07-30","Arlington",0,3
2378349,"2022-07-31","Fort Worth",1,0
2378486,"2022-08-04","San Antonio",0,1
2378623,"2022-08-03","Corpus Christi",1,0
2378641,"2022-08-03","College Station",0,1
2378667,"2022-08-03","Fort Worth",0,1
2378702,"2022-08-04","Houston",0,1
2378713,"2022-08-03","San Antonio",1,0
2378721,"2022-08-03","Dallas",1,1
2378938,"2022-08-04","Fort Worth",0,1
2378940,"2022-08-04","Fort Worth",1,0
2378964,"2022-02-15","Bay City",0,1
2378968,"2022-07-26","Palacios",1,0
2379007,"2022-08-04","Austin",1,0
2379014,"2022-08-02","Fort Worth",0,1
2379524,"2022-08-05","Fort Worth",1,0
2379541,"2022-07-28","Galveston",1,0
2379548,"2022-07-20","Houston",0,1
2379572,"2022-08-03","Houston",1,0
2379594,"2022-08-03","Jasper",0,1
2379602,"2022-08-04","Odessa",0,1
2379620,"2022-02-21","San Angelo",1,0
2379632,"2022-08-04","San Antonio",0,1
2379662,"2022-08-04","Texarkana",1,0
2379684,"2022-05-03","Porter",1,0
2379708,"2022-08-05","Wichita Falls",0,1
2379899,"2022-08-05","Austin",1,0
2379906,"2022-08-04","Florence",1,0
2379934,"2022-08-02","Spring Branch",1,0
2380493,"2022-08-06","Austin",1,1
2380539,"2022-08-06","Houston",0,1
2380591,"2022-08-05","Dallas",2,0
2380641,"2022-08-06","Houston",0,1
2380657,"2022-08-05","Houston",0,1
2380660,"2022-08-06","Stafford",1,0
2380689,"2022-08-06","San Antonio",1,1
2380712,"2022-08-06","Hooks",1,1
2380722,"2022-08-06","Fort Worth",1,0
2381244,"2022-08-06","Austin",0,1
2381339,"2022-08-06","Arlington",1,0
2381346,"2022-08-06","Fort Worth",0,1
2381357,"2022-08-07","Fort Worth",1,1
2381419,"2022-08-07","El Paso",1,0
2381450,"2022-08-07","Houston",0,1
2381487,"2022-08-07","Houston",1,0
2381500,"2022-08-07","Lubbock",1,0
2381552,"2022-08-07","Waco",0,1
2381573,"2022-08-07","Nash",1,0
2382212,"2022-08-08","Houston",1,0
2382281,"2022-08-08","Corpus Christi",0,1
2382290,"2022-08-08","Corpus Christi",1,0
2382317,"2022-08-08","Fort Worth (Lake Worth)",0,1
2382334,"2022-08-07","El Paso",0,1
2382348,"2022-08-06","Houston",1,0
2382379,"2022-08-08","Houston",1,0
2382490,"2022-08-08","Houston",0,1
2382501,"2022-08-08","Lubbock",0,1
2382536,"2022-08-08","Austin",0,1
2382703,"2022-08-08","Tyler",1,2
2382747,"2022-08-09","Austin",0,1
2382752,"2022-08-05","New Braunfels",0,1
2382756,"2022-08-09","Corpus Christi",1,0
2382854,"2022-08-08","Lometa",1,0
2383169,"2022-08-09","Houston",0,1
2383227,"2022-08-09","Harlingen",0,1
2383289,"2022-07-17","Midland",0,1
2383298,"2022-08-06","Port Arthur",0,1
2383306,"2022-08-08","Longview",1,0
2383314,"2022-08-09","Houston",1,0
2383567,"2022-08-10","Houston",1,1
2383576,"2022-08-10","Houston",0,1
2383690,"2022-07-31","Kemah",0,2
2383739,"2022-08-10","San Antonio",0,1
2383751,"2022-08-07","Waco",0,1
2384313,"2022-08-10","Houston",0,1
2384318,"2022-08-10","Cypress",1,0
2384512,"2022-08-11","Houston",1,1
2384516,"2022-08-11","Houston",0,1
2384518,"2022-08-10","Dallas",0,1
2384523,"2022-08-09","Granbury",1,0
2384547,"2022-08-10","Austin",1,0
2384556,"2022-08-11","Austin",0,1
2384571,"2022-08-11","Austin",0,1
2384575,"2022-08-11","Austin",0,1
2384690,"2022-08-11","San Antonio",0,1
2384942,"2022-08-11","Houston",1,0
2384989,"2022-08-11","Corpus Christi",0,1
2384991,"2022-08-11","Quinlan",0,1
2385216,"2022-08-11","Houston",1,0
2385218,"2022-08-05","Orange",0,0
2385237,"2022-08-12","Fort Worth",0,1
2385244,"2022-08-11","Dallas",1,0
2385287,"2022-08-11","Midland",0,2
2385292,"2022-08-12","Paris",1,1
2385300,"2022-08-11","San Antonio",0,1
2385315,"2022-08-11","Wichita Falls",0,1
2385851,"2022-08-12","Houston",0,1
2385873,"2022-08-12","North Richland Hills (Richland Hills)",1,0
2385913,"2022-08-12","Edgewood",1,1
2385979,"2022-08-12","Amarillo",1,1
2385982,"2022-08-12","Houston",0,1
2386665,"2022-08-13","Leander",1,0
2386698,"2022-08-13","Houston",1,0
2386704,"2022-08-13","San Antonio",0,1
2386717,"2022-08-13","Orange",1,0
2386787,"2022-08-13","Corpus Christi",1,0
2386799,"2022-08-13","Dallas",0,1
2386805,"2022-08-13","Fort Worth",0,1
2386812,"2022-08-13","El Paso",1,0
2386817,"2022-08-13","El Paso",0,1
2386824,"2022-08-13","Houston",0,1
2386838,"2022-08-13","San Antonio",0,1
2386962,"2022-08-11","Mesquite",1,0
2387118,"2022-08-13","Temple",0,1
2387136,"2022-08-14","Houston",1,0
2387155,"2022-08-13","Houston",0,1
2387169,"2022-08-13","Houston",0,1
2387188,"2022-08-12","Houston",0,1
2387204,"2022-08-06","Houston",0,1
2387217,"2022-08-13","Lancaster",1,0
2387240,"2022-08-14","Dallas",0,1
2387377,"2022-04-23","Adkins",0,1
2387456,"2022-08-13","San Antonio",1,0
2387520,"2022-08-13","Lubbock",0,1
2387546,"2022-08-14","Pearland",0,1
2387615,"2022-08-13","Grand Prairie",0,1
2387624,"2022-08-14","Fort Worth",0,1
2387841,"2022-08-14","Dallas",1,0
2387932,"2022-08-13","Elgin",1,0
2387972,"2022-08-15","Amarillo",0,1
2388527,"2022-08-15","Fort Worth",0,1
2388680,"2022-08-14","Houston",1,0
2388697,"2022-08-15","Houston",1,0
2388707,"2022-08-15","Houston",1,2
2388807,"2022-08-14","Bryan",1,0
2388951,"2022-08-13","Houston",0,1
2388957,"2022-08-16","Houston",0,2
2388973,"2022-08-16","Amarillo",0,1
2389091,"2022-08-16","Austin",1,0
2389179,"2022-08-16","Fort Worth",0,1
2389560,"2022-08-15","Lubbock",1,0
2389568,"2022-08-15","San Antonio",0,2
2389585,"2022-08-16","Brownsville",0,0
2389924,"2022-08-16","Silsbee",0,2
2389949,"2022-08-17","Fort Worth",0,1
2389979,"2022-08-16","San Antonio",0,1
2390676,"2022-08-17","Houston",0,1
2390941,"2022-08-17","Austin",0,2
2391035,"2022-08-17","Dallas",1,0
2391069,"2022-08-18","Houston",0,1
2391109,"2022-08-17","Sugar Land",0,1
2391145,"2022-08-18","Houston",1,0
2391162,"2022-08-18","Amarillo (Timbercreek Canyon)",1,0
2391190,"2022-08-11","Arlington",1,0
2391303,"2022-08-17","Corpus Christi",1,0
2392170,"2022-08-18","Houston",0,1
2392173,"2022-08-18","Houston",0,1
2392183,"2022-08-18","Houston",1,0
2392223,"2022-08-15","Pecos",0,1
2392608,"2022-08-19","San Antonio",1,0
2392619,"2022-08-18","Pasadena",2,0
2392653,"2022-08-14","Grand Prairie",1,0
2392989,"2022-08-19","Austin",1,0
2393147,"2022-08-20","Dallas",0,3
2393232,"2022-08-20","Houston",0,2
2393280,"2022-08-20","Dallas",1,0
2393292,"2022-08-19","Desoto",1,1
2393302,"2022-08-20","Fort Worth",0,1
2393368,"2022-08-20","Houston",0,1
2393591,"2022-08-21","Houston",1,0
2393598,"2022-08-20","Houston",1,0
2393935,"2022-08-20","Temple",0,1
2394008,"2022-08-13","San Angelo",0,1
2394072,"2022-08-21","San Antonio",0,1
2394157,"2022-08-20","San Antonio",0,1
2394186,"2022-04-27","San Antonio",1,0
2394237,"2022-08-21","Bryan",1,2
2394985,"2022-08-21","Clute",0,1
2395045,"2022-08-22","Corpus Christi",0,0
2395130,"2022-08-21","Dallas",1,1
2395188,"2022-08-21","Fort Worth",0,1
2395299,"2022-08-20","Houston",1,0
2395314,"2022-08-21","Houston",0,1
2395378,"2022-08-22","Houston",0,1
2395382,"2022-08-22","Houston",1,0
2395390,"2022-08-22","Houston",0,1
2395397,"2022-08-19","Texas City",1,0
2395400,"2022-08-23","San Antonio",1,0
2395453,"2022-08-23","Houston",2,0
2395473,"2022-08-20","Sherman",1,0
2395491,"2022-08-22","Lubbock",1,0
2395494,"2022-08-21","Odessa",0,2
2395512,"2022-08-22","San Antonio",0,1
2395521,"2022-08-20","San Antonio",1,0
2395550,"2022-08-23","Houston",1,0
2395556,"2022-08-19","Houston",0,1
2395573,"2022-08-21","San Antonio",0,1
2395603,"2022-08-21","Dallas",1,0
2395632,"2022-08-21","Houston",0,2
2395690,"2022-08-22","San Antonio",0,2
2395904,"2022-08-23","San Antonio",0,0
2396348,"2022-08-23","Houston",0,1
2396361,"2022-08-23","Splendora",1,0
2396383,"2022-08-24","Odessa",1,0
2396397,"2022-08-23","Houston",1,0
2396436,"2022-08-23","Columbus",1,0
2396751,"2022-08-21","Dallas",0,2
2396818,"2022-08-22","Tomball",1,0
2397059,"2022-08-24","Troup",0,1
2397063,"2022-08-24","Georgetown",0,1
2397080,"2022-08-24","Prosper",0,1
2397088,"2022-08-19","Austin",0,0
2397096,"2022-08-23","Dayton",0,1
2397147,"2022-08-23","San Antonio",0,1
2397158,"2022-08-24","San Antonio",1,1
2397614,"2022-08-25","Aledo",0,4
2397630,"2022-08-25","Houston",0,1
2397657,"2022-08-25","Austin",1,0
2397708,"2022-08-25","Fort Worth",0,1
2397731,"2022-08-25","Houston",0,1
2397884,"2022-08-25","Dallas",0,1
2397962,"2022-08-23","Port Lavaca",0,1
2398251,"2022-08-09","Austin",1,1
2398257,"2022-08-25","Austin",0,1
2398301,"2022-08-26","Dallas",1,0
2398305,"2022-08-23","Red Oak",1,0
2398333,"2022-08-26","Galveston",1,1
2398443,"2022-08-26","San Antonio",0,1
2398466,"2022-08-25","San Antonio",1,0
2398478,"2022-08-24","Conroe",1,0
2398488,"2022-04-01","Gatesville",1,0
2398724,"2022-08-26","Arlington",1,0
2398756,"2022-06-15","Chico",1,0
2398767,"2022-08-26","Houston",0,1
2399153,"2022-08-27","San Antonio",0,2
2399177,"2022-08-26","Dallas",0,1
2399182,"2022-08-27","Houston",0,1
2399187,"2022-08-27","Hockley",0,1
2399189,"2022-08-27","Laredo",0,1
2399196,"2022-08-26","Odessa",0,0
2399203,"2022-08-27","San Antonio",0,1
2399755,"2022-08-28","Houston",4,2
2399847,"2022-08-27","San Antonio",0,1
2399857,"2022-08-27","Port Arthur",0,1
2399862,"2022-08-27","Houston",0,1
2399864,"2022-08-27","San Antonio",0,1
2400009,"2022-08-27","San Antonio",0,2
2400106,"2022-08-28","Dallas",1,0
2400108,"2022-08-28","Katy",1,0
2400110,"2022-08-28","Dallas",0,1
2400239,"2022-08-28","Fort Worth",2,1
2400645,"2022-08-28","San Antonio",0,1
2400658,"2022-08-28","Humble (Atascocita)",1,0
2400661,"2022-08-29","Spring",1,0
2400667,"2022-08-28","Fort Worth",2,0
2400670,"2022-08-28","San Antonio",1,1
2400727,"2022-08-28","Dallas",1,0
2400731,"2022-08-28","Little Elm",1,0
2400742,"2022-08-28","Dallas",0,1
2400750,"2022-08-28","Fort Worth",1,0
2400774,"2022-08-28","League City",1,0
2400781,"2022-08-27","Houston",1,0
2400787,"2022-08-28","Houston",1,0
2400815,"2022-08-29","New Caney",1,0
2400841,"2022-08-28","Houston",0,1
2400876,"2022-08-28","Laredo",0,1
2400935,"2022-08-20","Porter",1,0
2401715,"2022-08-29","Friendswood",2,1
2402209,"2022-08-27","Austin",0,1
2402293,"2022-08-29","Corpus Christi",1,0
2402319,"2022-08-30","Dallas",1,0
2402350,"2022-08-26","Dallas",0,1
2402496,"2022-08-30","Kingwood",0,0
2402514,"2022-08-27","Lubbock",0,1
2402730,"2022-08-30","Tyler",0,0
2403129,"2022-08-29","San Antonio",1,0
2403146,"2022-08-31","Corpus Christi",0,0
2403172,"2022-08-30","San Antonio",0,1
2403259,"2022-08-31","Houston",1,1
2403276,"2022-08-30","Houston",0,1
2403287,"2022-08-31","Houston",0,1
2403295,"2022-08-29","Houston",1,0
2403330,"2022-08-28","Houston",1,0
2403501,"2022-08-31","Houston",0,1
2403505,"2022-08-30","Houston",0,1
2403507,"2022-08-30","Houston",0,1
2403555,"2022-09-01","El Paso",0,1
2403730,"2022-08-30","Austin",0,1
2403764,"2022-08-29","Fort Worth",1,0
2403978,"2022-08-31","Pasadena",1,0
2404062,"2022-07-16","Waco",0,1
2404425,"2022-09-01","Houston",0,1
2404427,"2022-09-01","Houston",0,1
2404630,"2022-09-02","Sachse",0,3
2404735,"2022-09-02","Groves",0,1
2404759,"2022-09-01","Spring",1,0
2404777,"2022-09-02","Corpus Christi",1,0
2404791,"2022-09-02","Dallas",1,0
2404794,"2022-09-01","Rockwall",1,0
2404822,"2022-09-02","Houston",1,0
2404859,"2022-09-02","Houston",1,0
2404861,"2022-09-02","Houston",0,1
2404870,"2022-09-01","Houston",0,2
2404880,"2022-09-02","Houston",1,0
2404935,"2022-09-01","Midland",0,1
2405087,"2022-09-02","El Paso",0,1
2405118,"2022-09-02","Wichita Falls",0,0
2405213,"2022-08-30","Beaumont",0,0
2405725,"2022-09-02","Austin",0,1
2405768,"2022-09-03","Houston",2,1
2405835,"2022-09-03","Dallas",1,0
2405970,"2022-09-02","San Antonio",1,0
2405977,"2022-09-03","San Antonio",0,2
2406020,"2022-09-03","Killeen",0,1
2406392,"2022-09-04","Cleveland",1,0
2406430,"2022-09-03","Navasota",0,1
2406514,"2022-09-03","Dallas",1,0
2406521,"2022-09-04","Dallas",0,1
2406575,"2022-09-04","Houston",0,1
2406665,"2022-09-03","San Antonio",0,2
2407124,"2022-09-03","Amarillo",0,2
2407164,"2022-09-04","Baytown",0,1
2407176,"2022-09-05","Port Arthur",1,0
2407309,"2022-09-05","San Antonio",0,3
2407412,"2022-09-05","Houston",1,0
2407456,"2022-09-04","Bryan",2,0
2407497,"2022-09-05","Corpus Christi",0,1
2407506,"2022-09-04","Corpus Christi",0,1
2407514,"2022-09-05","Fort Worth",0,1
2407566,"2022-09-04","Houston",1,0
2407569,"2022-09-04","Houston",1,0
2407580,"2022-09-04","Houston",1,0
2407665,"2022-09-04","Converse",1,0
2407673,"2022-09-06","Houston",0,1
2407782,"2022-09-06","Houston",0,1
2408135,"2022-09-03","Houston",1,0
2408589,"2022-09-07","Houston",0,1
2408596,"2022-09-04","Hughes Springs",0,1
2408602,"2022-09-05","Amarillo",0,1
2408717,"2022-09-07","San Antonio",0,1
2408735,"2022-09-06","Groves",0,1
2408746,"2022-09-06","Brownsville",0,0
2408750,"2022-09-05","New Waverly",1,0
2408999,"2022-09-07","Houston",0,1
2409020,"2022-09-02","Arlington",0,0
2409037,"2022-09-07","San Antonio",0,1
2409805,"2022-09-08","Mexia",1,0
2409810,"2022-09-07","Fort Worth",1,0
2409836,"2022-09-08","Corpus Christi",0,3
2409845,"2022-09-07","Lufkin",0,1
2409849,"2022-09-08","Spring",1,0
2409851,"2022-09-08","Lubbock",0,1
2409853,"2022-09-08","Carrollton",0,1
2409904,"2022-09-04","Haltom City",0,3
2409915,"2022-09-07","Dickinson",1,0
2409921,"2022-09-08","Uvalde",0,3
2409928,"2022-09-06","Killeen",0,1
2409943,"2022-09-06","Waco",1,0
2409970,"2022-09-08","Big Spring",1,0
2409999,"2022-09-08","San Antonio",0,1
2410025,"2022-09-08","Mission (Alton)",1,0
2410364,"2022-09-09","Corpus Christi",0,1
2410413,"2022-09-08","Magnolia",0,1
2410417,"2022-09-09","Houston",1,0
2410427,"2022-09-09","Killeen",0,1
2410435,"2022-09-08","San Antonio",1,0
2410975,"2022-09-09","Corpus Christi",0,0
2411112,"2022-09-06","Lubbock",0,1
